original_sentence,summary,level,FRE,performance
"dropped a paper and some open source code in a forum on an email list and said, hey, I have.|","Shared paper and code on a forum, mentioning, ""hey, I have something"".|",3,74.805,0
"Context suddenly, we probably will agree that this is disgust and this is what happens. People agree here that the.|","Quickly, we agree this is gross and it happens. People agree.|",6,78.19795454545455,0
"Context suddenly, we probably will agree that this is disgust and this is what happens. People agree here that the.|","Suddenly, we all agree this is gross and this happens. People agree.|",7,80.89500000000001,0
"Context suddenly, we probably will agree that this is disgust and this is what happens. People agree here that the.|",We will suddenly agree this is gross and it happens. People agree.|,8,73.84500000000001,0
"Context suddenly, we probably will agree that this is disgust and this is what happens. People agree here that the.|",We agree this is gross and it happens. People agree.|,9,83.32000000000004,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","It looks like disgust. Another context, and it's anger.|",9,70.66750000000002,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|",The face shows disgust. People see anger with other context.|,8,74.86000000000003,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","Disgust is shown on the face. Change the context, people see anger.|",7,87.94500000000002,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","The face appears disgusted. With different context, it's anger.|",6,51.867500000000035,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","The expression is disgust. Given a different context, it's anger.|",5,49.48000000000002,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","The expression shows disgust, but under another context, it becomes anger.|",4,41.8518181818182,1
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","It appears as disgust on the face, but when the context is changed, it is perceived as anger.|",3,80.46500000000002,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","The face initially displays disgust. When the context is altered, the expression is interpreted as anger by observers.|",2,37.900000000000034,0
"face is disgust. But if you give you a different context, then people strongly agree that this is anger. So.|","Initially, the facial expression is interpreted as disgust. When the context is changed, however, the same expression is perceived as anger by most people.|",1,50.130000000000024,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,They conduct many experiments with the same facial expression.|,9,37.900000000000034,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,They run many experiments using the same facial expression.|,8,37.900000000000034,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,"Conducting many experiments, they use identical facial expressions.|",7,-12.784999999999997,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,"Using the same facial expression, they conduct numerous experiments.|",6,19.100000000000023,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,Identical facial expressions are used during many experiments they conduct.|,5,10.564999999999998,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,"In many experiments, they utilize precisely the same facial expressions.|",4,19.025000000000006,0
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,They execute different tests repeatedly with the same forms of facial expressions observed.|,3,37.455384615384645,1
they have a lot of examples and they run a lot of experiments in using the exact same facial expression.|,They continue to execute copious amounts of various scientific research projects utilizing similar facial expressions repeatedly.|,1,-20.905,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,"In varied contexts, context affects emotion perception.|",9,18.44428571428574,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,Realizing that context changes emotion perception.|,8,3.344999999999999,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,People find that context influences emotion perception.|,7,6.35857142857148,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,People understand context affects how we see emotions.|,6,40.09,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,It is understood that context impacts emotional perception.|,5,18.940000000000026,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,Individuals recognize that context significantly affects how we perceive emotions.|,4,-14.814999999999998,0
in different contexts. And they realize that the context strongly influences the way we perceive emotions. So this is the.|,It is acknowledged that varying contexts have a significant influence on our perception of emotions.|,3,22.410000000000025,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,Project motivation from Barcelona continues.|,9,-35.11999999999995,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,"I'm still working on the project that began in Barcelona, aimed at motivation.|",8,50.470769230769264,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,"I'm working on a project from Barcelona based on motivation, and it's ongoing.|",7,43.963076923076954,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,Project motivation started in Barcelona and continues.|,6,-5.727142857142809,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,I'm working on a motivating project initiated in Barcelona and still active.|,5,18.405,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,"In Barcelona, I started a motivational project I continue to work on.|",4,32.504999999999995,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,"I began a motivational project in Barcelona, which I am still developing.|",3,25.455000000000013,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,"In Barcelona, I started a project focusing on motivation, and I continue working on it.|",2,33.690000000000026,0
motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on.|,I have been working persistently on a motivational project that originated in Barcelona.|,1,4.916923076923098,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|","The project idea is okay, developed with MIT Media Lab's effective computing group.|",1,17.932307692307717,1
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",The project with MIT Media Lab's group is fine.|,2,66.10000000000002,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",MIT Media Lab's group works on an okay project idea.|,3,44.405,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",The collaborative project with MIT Media Lab's group has an okay idea.|,4,25.455000000000013,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",MIT Media Lab's group is collaborating on an okay project idea.|,5,18.77909090909094,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|","The project idea is fine, assisted by the effective computing group at MIT Media Lab.|",6,33.690000000000026,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",MIT Media Lab's group is assisting with an okay project idea.|,7,34.160909090909115,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",The group at MIT Media Lab is assisting with an okay idea.|,8,46.60500000000002,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",MIT Media Lab's group helps with an okay idea.|,9,47.30000000000004,0
"it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay,.|",The group at MIT Media Lab helps with an okay idea.|,1,57.23363636363638,0
"we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions,.|","Faces give much information, yet building machines to accurately read emotions is difficult.|",5,24.440000000000026,0
"we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions,.|","Though faces offer lots of data, making machines that accurately detect emotions is hard.|",4,41.553571428571445,1
"we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions,.|","Although the face contains a wealth of information, accurately developing machines to recognize emotions poses a challenge.|",2,15.403529411764737,0
"we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions,.|",Recognizing information within faces for machine development to accurately comprehend emotions remains problematic.|,1,-40.63692307692304,0
we can just rely on the face. We need to understand the context of the person and in particularly we\.|,We cannot rely only on facial expressions; understanding personal context is crucial.\.|,1,24.495000000000005,0
we can just rely on the face. We need to understand the context of the person and in particularly we\.|,Relying solely on facial expressions is insufficient; context matters.\.|,2,14.267500000000013,0
we can just rely on the face. We need to understand the context of the person and in particularly we\.|,Judging by facial expressions alone is hard; knowing the person's context is key.\.|,5,63.57596153846157,0
we can just rely on the face. We need to understand the context of the person and in particularly we\.|,Do not just rely on facial cues; knowing the context of the person is important.\.|,6,75.14250000000001,0
we can just rely on the face. We need to understand the context of the person and in particularly we\.|,Facial expressions alone aren't enough; context matters.\.|,8,21.99678571428572,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",Engaging in the scene context and in the person's situation is quite stimulating.|,1,43.963076923076954,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",Working in the context of the scene and the individual's situation is intriguing.|,2,37.455384615384645,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",The context of the scene and the person's situation make work unusually intriguing.|,3,37.455384615384645,1
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",Working within the scene context and the individual's scenario is notably interesting.|,4,4.305000000000007,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",Performing in the scene's context and the person's scenario is quite fascinating.|,5,39.55500000000001,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",It is quite fascinating to work in the context of the scene and the person's situation.|,6,63.69500000000001,1
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",Working in the scene context and a person's situation is very interesting.|,7,39.55500000000001,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",It's interesting to work in the setting and the situation of a person.|,8,63.486153846153854,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",Working in the scene's context and a person's situation is interesting.|,9,41.8518181818182,0
"are working in the scene context, in the situation of the person. And the interesting thing of working in this.|",It's fun to work in the scene and a person's situation.|,1,80.30636363636367,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|","Suddenly, the context lets you express emotions more clearly.|",9,56.70000000000002,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|","Now, you can easily discuss feelings due to a change in context.|",8,74.805,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|",This context change makes it easier to describe emotions.|,7,56.70000000000002,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|","With this new context, expressing emotions becomes easier.|",6,29.515000000000015,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|",You can express emotions better due to the changed context.|,5,69.78500000000001,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|",The changed context allows you to convey emotions more clearly.|,4,61.32500000000002,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|","Because the context has changed, you can articulate emotions better.|",3,44.405,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|",The context shift lets you express emotions with greater clarity.|,2,52.86500000000001,0
"type of context is that suddenly you can say much more about the emotion. So maybe with the expression, you.|",This change in context allows for a much clearer expression of emotion.|,1,60.70500000000001,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","There are basic emotions, and secondary or social emotions which are also intriguing.\.|",1,37.54519230769233,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","Basic emotions can be discussed, but secondary or social emotions are quite fascinating.\.|",2,31.037500000000023,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|",One can discuss basic emotions; secondary or social emotions are more engaging.\.|,3,31.545000000000016,1
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","Basic emotions are easy to discuss, but secondary and social ones are interesting.\.|",4,37.54519230769233,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","You can discuss basic emotions, but secondary and social emotions are intriguing.\.|",5,31.545000000000016,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","We can talk about basic emotions, but secondary and social emotions are intriguing.\.|",7,37.54519230769233,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","Discussing basic emotions is easy, but secondary and social ones are intriguing.\.|",8,31.545000000000016,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|",Basic emotions are often talked about while secondary and social ones are interesting.\.|,9,37.54519230769233,0
"can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that\.|","Basic emotions are discussed, while secondary and social emotions are interesting.\.|",9,16.670681818181833,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|","Without context, you can't say anything.\.|",9,62.79000000000002,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|","Lacking context, making statements is impossible.\.|",8,20.490000000000038,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|","If you overlook context, giving opinions is not possible.\.|",7,42.46750000000003,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|","Without the context, making any statement is difficult.\.|",6,44.150000000000006,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|",Not seeing the context means you can't say much about them.\.|,5,93.57977272727274,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|","Without context, forming any opinion about them is an impossible task.\.|",3,39.7434090909091,1
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|",It is problematic to give statements without the given context about them.\.|,2,59.745000000000005,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|","Without considering the context, you cannot provide relevant statements about them.\.|",1,32.05250000000001,0
"if you don't see the context, you cannot say anything about them. Like here, once you see the context, you\.|",The absence of context makes it impossible to offer credible statements about them.\.|,1,50.56057692307695,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",One might state that this individual is confident. Confidence is defined as a certainty or conviction.|,1,45.377500000000026,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",One could say this person feels confident. Confidence is feeling certain or having conviction.|,2,54.70142857142861,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",A person might say this individual feels confident. Confidence means feeling certain or having conviction.|,3,35.662499999999994,1
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",This person seems confident. Confidence involves feeling certain and having conviction.|,4,32.05250000000001,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",It is said that this person feels confident. Confidence means being certain and having conviction.|,6,58.2225,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",Someone might say this person is confident. Confidence is defined as being certain or sure.|,7,63.86250000000001,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",They might say this person feels confident. Confidence is feeling sure and certain.|,8,70.08365384615385,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",People say this person feels confident. Confidence is being sure.|,9,57.940000000000026,0
"might say that this person is feeling confident. When you define confidence as feeling of being certain, conviction that an.|",They say he is confident. Confidence means being sure.|,1,70.66750000000002,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The aim of the emotion recognition project is to ensure an outcome that is beneficial, supported, or proud.|",8,42.86500000000001,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The outcome should be helpful, motivated, or satisfied in the emotion recognition in context project.|",7,28.05000000000001,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The project aims for good, motivated, or proud results in emotion recognition.|",6,39.55500000000001,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The goal of the emotion recognition project is to achieve beneficial, supported, or proud results.|",5,33.690000000000026,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","This project wants to get favorable, encouraged, or proud outcomes in recognizing emotions.|",4,30.947692307692336,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","Achieving favorable, encouraged, or proud end results is the aim of the emotion recognition project.|",3,28.05000000000001,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The end goal of the emotion recognition project is to reach favorable, encouraged, or proud results.|",2,42.545000000000016,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The emotion recognition project aims at achieving favorable, encouraged, or proud outcomes.|",1,4.305000000000007,0
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what.|","The emotion recognition project's main objective is to get favorable, encouraged, or proud outcomes.|",1,17.382142857142867,1
"we want to do is we want to go from images like this one, so not just relating on the \.|","Our goal is to switch from images like this one, without relying solely on them. \.|",1,82.39000000000001,0
"we want to do is we want to go from images like this one, so not just relating on the \.|","We aim to move from images like these, not depending just on them. \.|",2,97.0014285714286,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",Our intention is to transition away from images like these. \.|,3,62.81613636363636,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",We intend to shift from images like this one. \.|,4,100.24000000000002,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",We plan to move away from images like these. \.|,5,100.24000000000002,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",We want to transition from these images. \.|,6,86.45000000000002,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",We look to move from these images. \.|,7,107.60000000000001,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",We want to switch from these images. \.|,8,107.60000000000001,0
"we want to do is we want to go from images like this one, so not just relating on the \.|",We will switch from this image. \.|,9,118.6825,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",Not all facial expressions are easily understood within context.|,9,28.50000000000003,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",Recognizing emotions involves context and facial cues.|,8,18.44428571428574,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",It's not enough to judge emotions by face alone.|,7,75.50000000000003,1
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",Evaluating emotions requires more than facial observation.|,6,-29.898571428571415,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",Understanding emotion means considering facial expressions and context.|,5,-12.784999999999997,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",Both context and facial cues are vital in comprehending emotions.|,4,44.405,1
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",The comprehension of emotions necessitates examining both facial cues and context.|,3,11.088181818181852,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|","To effectively recognize emotions, one must look at the person's face and context.|",2,50.470769230769264,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",One must consider the person's face and surrounding context to try to detect emotions accurately.|,1,44.97000000000003,0
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is.|",Detecting emotions requires examining the person's facial expressions and the context surrounding them.|,1,4.916923076923098,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,"In computer vision, deep learning models perform best.|",1,50.66500000000002,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Deep learning excels in current computer vision projects.|,2,40.09,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Deep learning models are superior in today's computer vision.|,3,28.50000000000003,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Today's computer vision is dominated by deep learning models.|,4,28.50000000000003,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Deep learning is leading in current computer vision development.|,5,28.50000000000003,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,"Presently, deep learning models are best for computer vision.|",6,47.30000000000004,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Deep learning is advantageous for modern computer vision projects.|,7,28.50000000000003,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Modern computer vision benefits most from deep learning approaches.|,8,28.50000000000003,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Deep learning is ideal for today's computer vision projects.|,9,47.30000000000004,0
a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|,Deep learning models excel in modern computer vision.|,1,40.09,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|","To address the problem, we decided to apply deep learning, encountering our initial challenge.|",1,29.467857142857156,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|",We thought of modeling the problem with deep learning but faced our first challenge.|,2,71.76785714285715,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|",We decided on deep learning to model the issue and encountered challenges early on.|,3,47.59642857142859,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|","We aimed to solve the problem with deep learning, but we met our first challenge.|",4,84.45000000000003,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|","Modeling the problem with deep learning was our idea, facing challenges at first.|",5,43.963076923076954,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|",We tried to use deep learning to solve the problem but faced challenges initially.|,6,71.76785714285715,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|",We thought to solve the problem with deep learning and faced early challenges.|,7,76.50153846153849,1
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|",We decided to solve the problem with deep learning and faced challenges.|,8,67.75500000000001,0
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we.|","We opted for deep learning to solve the problem, facing initial challenges.|",9,53.655,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|",It lacked training data since research on emotion recognition typically did.\.|,1,39.7434090909091,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|","It lacked training data, as previously noted.\.|",2,46.1682142857143,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|","They had no training data, as mentioned earlier.\.|",3,75.87500000000001,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|","As mentioned earlier, there was no training data available.\.|",4,51.867500000000035,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|","There was no training data, as noted before.\.|",5,75.87500000000001,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|","As we said, no training data was available.\.|",6,65.30000000000001,1
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|","No training data was available, as we mentioned.\.|",7,44.150000000000006,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|",We mentioned there was no training data available.\.|,8,54.72500000000002,0
"didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from\.|",No training data was mentioned earlier.\.|,9,62.79000000000002,0
"images was focused on the face, so we didn't have any data set where we could see people in their\.|","The images were only of faces, missing complete views of people.\.|",8,62.81613636363636,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Various photos were from data sets labeled with the bounding box of the person.|,9,65.72500000000001,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Other images were from labeled public data sets.|,8,50.66500000000002,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Some pictures were from publicly labeled data sets.|,7,61.24000000000001,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Some images were from public data sets labeled with boxes around people.|,6,53.655,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Some images came from public data sets with bounding box labels.|,5,64.9245454545455,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Some pictures derived from public data sets labeled with bounding boxes around people.|,4,50.470769230769264,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,"Other pictures came from public data, already labeled with the bounding box of the people.|",2,56.25000000000003,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Additional photos came from public data sets that were already labeled with the bounding boxes of people.|,1,45.26235294117649,0
and other images came from public data sets that were already labeled with the bounding box of the person. And.|,Several images originated from public data sets already labeled with bounding boxes around individuals.|,1,-6.789285714285711,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","The images we gathered are similar to what you see here, showing people doing various actions.|",9,47.83250000000001,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","The pictures we collected resemble these, depicting individuals engaged in different activities.|",8,-9.794999999999959,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","These images we collected look like these, showing diverse activities.|",7,35.94500000000002,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","We collected images similar to these, showing various activities.|",6,0.30000000000001137,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","The images we have are like these, having various activities.|",5,44.405,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|",The pictures are similar to these and show various activities.|,4,44.405,1
"the images we collected are images like the ones that you see here, so people doing different things in very.|","The images collected, like these, show people doing different tasks.|",3,44.405,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","Images collected are like these, showing diverse activities people do.|",2,27.485000000000014,1
"the images we collected are images like the ones that you see here, so people doing different things in very.|","The images collected are similar to these, showing diverse activities of people.|",1,25.455000000000013,0
"the images we collected are images like the ones that you see here, so people doing different things in very.|","We gathered images like these, displaying a variety of activities.|",1,19.025000000000006,1
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Varied scenarios. We made label interfaces like the one I display here.|,1,59.745000000000005,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Various cases. We designed marker interfaces as seen here.|,2,42.46750000000003,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Different scenarios. We built annotation tools shown here.|,3,44.150000000000006,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Various situations. We created label interfaces like this.|,4,12.425000000000011,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Different situations. We made annotation interfaces shown here.|,5,12.425000000000011,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Different situations. We built annotation systems shown here.|,6,33.57500000000002,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Various situations. We created these annotation interfaces.|,7,-26.346071428571435,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,Various cases. We designed the annotation interfaces shown here.|,8,23.667500000000018,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,"By observing different cases, we designed annotation tools.|",9,18.940000000000026,0
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So.|,We created annotation tools by observing various contexts.|,1,8.365000000000009,0
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So.|,There were two interfaces. This is for emotion categories. We also have one for continuous dimensions.|,9,42.79666666666668,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Emotions can be shown in machines in various ways. Categories and dimensions are among the popular methods.|,1,43.93691176470591,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"Emotions are represented in machines through different ways, with categories being among the most common.|",2,28.05000000000001,1
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Machines can represent emotions in diverse ways; categories are a common method.|,3,32.504999999999995,1
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"Machines show emotions in various ways, with categories being one popular way.|",4,32.504999999999995,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"Emotions in machines can be shown using different methods, like categories.|",5,34.160909090909115,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"There are different methods for showing emotions in machines, such as categories.|",6,39.55500000000001,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Machines can represent emotions in many ways; categories are one common way.|,7,39.55500000000001,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Machines display emotions in several ways; categories are often used.|,8,35.94500000000002,0
there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"Machines show emotions in different ways, using categories often.|",9,19.100000000000023,0
is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to.|,"The other idea, less popular, suggests labeling using continuous dimensions.|",2,-6.35499999999999,0
is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to.|,"The other theory might not be as popular, but it uses continuous dimensions for labeling.|",3,39.33000000000001,1
is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to.|,"Though less popular, the concept involves labeling with continuous dimensions.|",4,19.025000000000006,0
is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to.|,"It may not be as popular, but labeling with continuous dimensions is the idea.|",5,41.553571428571445,0
