original_sentence,summary,level,FRE,performance
So they have a lot of examples and they run a lot of experiments in using the exact same facial expression in different contexts.,They have lots of examples and run experiments with the same facial expressions in different contexts.,9,47.83250000000001,0
So they have a lot of examples and they run a lot of experiments in using the exact same facial expression in different contexts.,They run experiments with the same facial expressions and different contexts.,1,41.8518181818182,0
And they realize that the context strongly influences the way we perceive emotions.,Realizing the context influences emotion perception.,1,-24.85499999999996,0
And they realize that the context strongly influences the way we perceive emotions.,They realize context influences emotion perception.,2,-10.754999999999995,0
And they realize that the context strongly influences the way we perceive emotions.,They understand context influences how we perceive emotions.,3,18.940000000000026,0
And they realize that the context strongly influences the way we perceive emotions.,People recognize that context affects how emotions are perceived.,4,37.900000000000034,0
And they realize that the context strongly influences the way we perceive emotions.,People realize context significantly affects emotion perception.,5,-29.898571428571415,0
And they realize that the context strongly influences the way we perceive emotions.,They see that context influences how we perceive emotions strongly.,6,44.405,0
And they realize that the context strongly influences the way we perceive emotions.,It's realized that context affects emotion perception.,7,30.53000000000003,0
And they realize that the context strongly influences the way we perceive emotions.,People realize how emotions are perceived is influenced by the context.,8,49.54272727272729,0
And they realize that the context strongly influences the way we perceive emotions.,They know emotions are influenced by the context.,9,61.24000000000001,0
And they realize that the context strongly influences the way we perceive emotions.,They realize context changes how we see emotions.,1,61.24000000000001,0
"So this is the motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay, we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions, we can just rely on the face.","Started in Barcelona, this project aims to develop machines that recognize emotions in collaboration with MIT.",7,21.39500000000001,0
"So this is the motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay, we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions, we can just rely on the face.",I'm working with MIT on a project that started in Barcelona to develop machines that recognize emotions through facial data.,4,30.025000000000034,0
"So this is the motivation of one of the projects I'm working on that started here in Barcelona and now I'm still working on it in collaboration with the effective computing group at MIT media lab and the idea behind this project is okay, we know there's a lot of information in the face, that's true, but for developing machines that accurately recognize emotions, we can just rely on the face.","This project, which began in Barcelona and now involves MIT, aims to develop machines that recognize emotions using facial information.",3,25.795000000000044,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.","We must grasp the person's context, specifically the scene, and their situation.",9,53.655,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.","Comprehending the individual's context, especially in the scene and their situation, is necessary.",8,4.916923076923098,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.",Understanding the person's context and the scene situation is required.,7,35.94500000000002,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.","It's essential to grasp the person's context, particularly in the scene.",6,49.54272727272729,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.","We must comprehend the individual's context, especially their scene and situation.",5,18.77909090909094,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.",It's crucial to grasp both the person's context and situation.,3,61.32500000000002,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.",The situation demands understanding the scene context of the person.,2,35.94500000000002,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.",Understanding the context and scene of the person's situation is essential.,1,34.160909090909115,0
"We need to understand the context of the person and in particularly we are working in the scene context, in the situation of the person.","Understanding both the context and situation of the person is crucial, especially in the scene context.",1,42.545000000000016,0
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,An interesting aspect of this work context is you can express much more emotion.,9,65.72500000000001,0
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,An interesting part of this context is that you can express more emotion.,8,69.99384615384618,0
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,"In this work context, you can express emotion more freely, which is interesting.",7,56.97846153846157,0
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,It is interesting that this context lets you express more emotion.,6,64.9245454545455,1
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,This work setting is interesting because it allows more emotional expression.,5,34.160909090909115,0
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,This context is interesting because it permits more emotional expressions.,4,27.485000000000014,0
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,This context is intriguing because it allows for more emotional expression.,3,34.160909090909115,1
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,It is intriguing that this context enables more emotional expression.,2,27.485000000000014,1
And the interesting thing of working in this type of context is that suddenly you can say much more about the emotion.,"This context allows dramatically increased emotional articulation, which is interesting.",1,-23.274999999999977,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Expression reveals basic emotions, not complex ones lacking context.|",9,28.50000000000003,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|",Basic emotions shown in expressions; context needed for social emotions.|,8,27.485000000000014,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","While facial expression reveals basic emotions, complex and social emotions need context to be understood.|",7,28.05000000000001,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Expressions may show basic emotions, but understanding secondary or social emotions requires context.|",6,-1.5907692307691832,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Facial expressions show basic emotions, but understanding social or secondary emotions needs context.|",5,4.916923076923098,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Basic emotions show in facial expressions, but context is needed to understand social or secondary emotions.|",4,21.39500000000001,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Expressions convey basic feelings, but secondary or social emotions require context for interpretation.|",3,-8.098461538461521,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Basic emotions are interpreted through expressions, but context is essential to comprehend secondary or social emotions.|",2,5.532499999999999,0
"So maybe with the expression, you can say something about basic emotions, but there are some secondary emotions or social emotions that are very interesting that if you don't see the context, you cannot say anything about them.|","Basic emotions can be understood from expressions; however, interpreting secondary or social emotions requires context.|",1,-11.429999999999978,0
"Like here, once you see the context, you might say that this person is feeling confident.","Given the context here, one might say this person is feeling confident.",9,67.75500000000001,0
"Like here, once you see the context, you might say that this person is feeling confident.","Observing the context, it seems this individual is confident.",8,28.50000000000003,0
"Like here, once you see the context, you might say that this person is feeling confident.","In this context, one might infer the person feels confident.",7,69.78500000000001,0
"Like here, once you see the context, you might say that this person is feeling confident.","Once you understand the context here, you might think they are confident.",6,74.805,0
"Like here, once you see the context, you might say that this person is feeling confident.","Upon seeing the circumstances, one could determine they feel confident.",5,35.94500000000002,0
"Like here, once you see the context, you might say that this person is feeling confident.","After considering the context here, it can be sensed that confidence is present.",4,56.97846153846157,0
"Like here, once you see the context, you might say that this person is feeling confident.","In a setting such as this, you might discern the individual exhibiting confidence.",3,37.455384615384645,1
"Like here, once you see the context, you might say that this person is feeling confident.","When considering the details provided in this context, it is possible to deduce the individual's confidence.",2,21.39500000000001,1
"Like here, once you see the context, you might say that this person is feeling confident.","In this instance, upon reviewing the provided context, one might conclude that this person is experiencing a feeling of confidence.",1,34.255000000000024,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","To define confidence is to feel certain, sure outcomes will be good, and feel encouraged or proud.",1,70.14470588235295,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Confidence means feeling sure, believing things will work out well, and feeling good about it.",2,67.53000000000003,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Defining confidence involves certainty, belief in favorable outcomes, and feeling encouraged or proud.",3,4.916923076923098,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Defining confidence means feeling certain, believing in good outcomes, and feeling proud or encouraged.",4,29.467857142857156,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Confidence is feeling certain, believing in good results, and feeling encouraged or proud.",5,43.963076923076954,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","To define confidence is to feel sure, believe good will happen, and feel proud or encouraged.",6,68.9825,1
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","To feel confidence is to be certain, believe in favorable outcomes, and feel good.",7,53.639285714285734,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Confidence is feeling sure, expecting good results, and being proud and encouraged.",8,46.60500000000002,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Confidence means feeling sure, expecting good things, and feeling proud.",9,61.32500000000002,0
"When you define confidence as feeling of being certain, conviction that an outcome will be favorable, encouraged, or proud.","Confidence is feeling sure, expecting good, and feeling proud.",1,56.70000000000002,0
So that's the idea of the emotion recognition in context project.|,This is the emotion recognition in context project concept.|,1,37.900000000000034,0
So that's the idea of the emotion recognition in context project.|,The emotion recognition in context project's idea.|,2,6.35857142857148,0
So that's the idea of the emotion recognition in context project.|,The concept of the emotion recognition in context project.|,3,37.900000000000034,1
So that's the idea of the emotion recognition in context project.|,The emotion recognition in context project's concept.|,4,18.44428571428574,0
So that's the idea of the emotion recognition in context project.|,It is the emotion recognition in context project idea.|,5,28.50000000000003,0
So that's the idea of the emotion recognition in context project.|,Here is the emotion recognition in context project idea.|,6,28.50000000000003,0
So that's the idea of the emotion recognition in context project.|,That is the project idea for emotion recognition in context.|,8,35.94500000000002,0
So that's the idea of the emotion recognition in context project.|,This is the project idea for emotion recognition in context.|,9,35.94500000000002,0
So that's the idea of the emotion recognition in context project.|,This is the idea of the emotion recognition project.|,1,37.900000000000034,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","We aim to analyze images, focusing on both faces and context, to recognize emotions; it's a computer vision project.",1,31.70789473684212,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","Our task is to look at images, considering faces and context, to recognize emotions; this is a computer vision project.",2,34.255000000000024,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","We analyze images, focusing on faces and context, to detect emotions; a computer vision project.",3,22.410000000000025,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","We analyze images, looking at faces and context, to recognize emotions; it's a computer vision project.",4,26.682500000000005,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","Our goal is to analyze images, considering face and context, to recognize emotions in a computer vision project.",5,24.064999999999998,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","This project analyzes images to understand emotions, focusing on both faces and context.",6,17.932307692307717,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","We analyze images for emotions, focusing on faces and context; it's a computer vision project.",7,28.05000000000001,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","Analyzing images for emotions, using faces and context, is our computer vision project.",8,11.424615384615407,0
"So what we want to do is we want to go from images like this one, so not just relating on the face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project.","We analyze images to understand emotions, focusing on faces and context.",9,18.77909090909094,0
We know that in computer vision nowadays what is working best is deep learning models.,Deep learning models work best in modern computer vision.,9,56.70000000000002,0
We know that in computer vision nowadays what is working best is deep learning models.,Deep learning models excel in today's computer vision.,8,40.09,0
We know that in computer vision nowadays what is working best is deep learning models.,Deep learning models are the best in computer vision today.,7,61.32500000000002,0
We know that in computer vision nowadays what is working best is deep learning models.,Deep learning models currently dominate the field of computer vision.,6,35.94500000000002,0
We know that in computer vision nowadays what is working best is deep learning models.,"Nowadays, deep learning models outperform other methods in computer vision.",4,19.025000000000006,0
We know that in computer vision nowadays what is working best is deep learning models.,"In computer vision now, deep learning models have the best performance.",3,57.23363636363638,0
We know that in computer vision nowadays what is working best is deep learning models.,"Currently, the best performing models in computer vision are based on deep learning techniques.",2,41.553571428571445,0
We know that in computer vision nowadays what is working best is deep learning models.,"In modern computer vision, the most effective methods are the models derived from deep learning.",1,50.610000000000014,0
We know that in computer vision nowadays what is working best is deep learning models.,"Presently, the leading models in computer vision are those utilizing deep learning techniques, which consistently show superior performance.",1,5.265000000000015,0
"So our idea was, okay, let's try to model this problem using deep learning.",Our plan was to use deep learning to model this problem.,8,80.30636363636367,1
"So our idea was, okay, let's try to model this problem using deep learning.",We decided to approach the issue with deep learning.,7,66.10000000000002,0
"So our idea was, okay, let's try to model this problem using deep learning.",The plan was to solve the problem with deep learning models.,6,87.99727272727276,0
"So our idea was, okay, let's try to model this problem using deep learning.",We thought to solve this issue by using deep learning techniques.,5,72.61545454545457,0
"So our idea was, okay, let's try to model this problem using deep learning.",The idea was to use deep learning to address the problem.,4,72.61545454545457,0
"So our idea was, okay, let's try to model this problem using deep learning.",We intended to model this issue by employing deep learning.,3,52.86500000000001,0
"So our idea was, okay, let's try to model this problem using deep learning.",Our approach was to model the problem using deep learning techniques.,2,49.54272727272729,0
"So our idea was, okay, let's try to model this problem using deep learning.",We considered modeling the problem using complex deep learning.,1,37.900000000000034,0
"So our idea was, okay, let's try to model this problem using deep learning.","Employing deep learning, we tried to model the issue.",9,66.10000000000002,0
"So our idea was, okay, let's try to model this problem using deep learning.",We planned to model the problem with deep learning.,8,84.90000000000003,1
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.","The primary challenge was the lack of training data since emotion recognition research focused only on faces, not contexts.",1,36.1605263157895,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",Our main challenge was missing training data because previous emotion studies focused on faces.,2,29.467857142857156,1
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",We encountered a problem as we had no training data; research mainly studied faces.,3,53.639285714285734,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",We faced the issue of lacking training data since previous studies focused on face images.,4,50.610000000000014,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.","The challenge was no training data; past emotion research emphasized faces, not contexts.",5,43.963076923076954,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",Our first issue was lacking training data because research focused on faces rather than contexts.,6,44.97000000000003,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",We had no training data; previous research on emotion recognition only studied faces.,7,24.440000000000026,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",We had no training data because emotion recognition research focused on faces.,8,32.504999999999995,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.","Emotion recognition research focused on faces, leaving us with no training data.",9,32.504999999999995,0
"So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from images was focused on the face, so we didn't have any data set where we could see people in their context.",We lacked training data because emotion research was mainly on faces.,1,49.54272727272729,0
So we were collecting a lot of images.|,We were gathering many pictures.|,9,32.56000000000003,0
So we were collecting a lot of images.|,Our task involved amassing images.|,8,15.640000000000015,0
So we were collecting a lot of images.|,We were compiling numerous photos.|,7,32.56000000000003,0
So we were collecting a lot of images.|,The project required us to collect images.|,6,42.61571428571432,0
So we were collecting a lot of images.|,We had a work assignment to collect many images.|,5,56.70000000000002,1
So we were collecting a lot of images.|,"During the project, we had the responsibility of gathering lots of images.|",4,32.504999999999995,0
So we were collecting a lot of images.|,"Throughout the assigned project, our duty was to compile a vast number of different images.|",3,44.97000000000003,0
So we were collecting a lot of images.|,"Given our project requirements, we were tasked with the collection and organization of a large volume of images to meet the goals set.|",2,47.39434782608697,0
So we were collecting a lot of images.|,"Because of the detailed scope of our project requirements, we embarked on an extensive operation aimed at gathering and cataloging a substantial number of varying images to fulfill the rigorous standards set forth.|",1,16.958181818181828,1
So we were collecting a lot of images.|,"As part of our assigned responsibilities in the project, our team undertook the intricate process of systematically gathering and organizing a significant volume of varied and distinct images, ensuring compliance with complex project standards and expectations.|",1,-10.654999999999973,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.","Our collected images are similar to these, showing various people in diverse scenarios.",9,17.932307692307717,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",These images show people in many different activities and scenes.,8,35.94500000000002,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",The pictures we have collected include people involved in various activities.,7,26.470000000000027,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",The collected photographs depict individuals engaged in different activities in diverse situations.,6,-16.845,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",Our photos show people doing various tasks in a range of settings.,5,60.70500000000001,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",We have gathered images that show people engaged in various activities across different scenarios.,4,17.382142857142867,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",The photos we collected show persons engaged in various activities and scenarios.,3,25.455000000000013,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",The gathered pictures depict people performing diverse activities in varied environments.,2,3.3972727272727354,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",Collected images display varied human activities in different scenarios.,1,-18.499999999999943,0
"And the images we collected are images like the ones that you see here, so people doing different things in very different situations.",Our collected images show different people in various situations.,1,0.30000000000001137,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,"Annotation interfaces like this were created by us, as shown here.",1,49.54272727272729,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,"We made interfaces for annotation, such as the one I'm showing.",2,57.23363636363638,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,"We developed interfaces for annotation, similar to this one.",3,19.100000000000023,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We created interfaces for annotation like this.,4,18.44428571428574,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We made this annotation interface.,5,32.56000000000003,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We developed this annotation interface.,6,-1.2799999999999727,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We created an interface like this.,7,59.745000000000005,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We made an interface like this.,8,87.94500000000002,1
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We created a tool like this.,9,87.94500000000002,0
e: And what we did is we created annotation interfaces like this one that I'm showing you here.,We made a tool like this.,0,116.14500000000001,0
We had two different interfaces.,Two interfaces were available to us.,9,31.545000000000016,0
We had two different interfaces.,We used two distinct interfaces.,8,49.48000000000002,0
We had two different interfaces.,We were provided with two interfaces.,7,45.64500000000001,0
We had two different interfaces.,There were two interfaces we used.,6,73.84500000000001,0
We had two different interfaces.,Two interfaces were present for use.,5,59.745000000000005,1
We had two different interfaces.,We had access to two interfaces.,4,59.745000000000005,0
We had two different interfaces.,Two different interfaces were offered to us.,3,42.61571428571432,0
We had two different interfaces.,We were given access to two different interfaces.,2,40.09,0
We had two different interfaces.,We had access to two distinct interfaces for different use.,1,52.86500000000001,0
This is the one of emotion categories.,Categories of emotion include this.,1,15.640000000000015,1
This is the one of emotion categories.,This category is one of emotions.,2,45.64500000000001,0
This is the one of emotion categories.,This is among the types of emotions.,3,78.87285714285717,0
This is the one of emotion categories.,"Emotion has various categories, this is one.",4,30.53000000000003,0
This is the one of emotion categories.,This belongs to a category of emotion.,5,42.61571428571432,0
This is the one of emotion categories.,"Emotions are divided into categories, and this is one.",6,37.900000000000034,0
This is the one of emotion categories.,"Emotions include different categories, and this is one type.",7,37.900000000000034,0
This is the one of emotion categories.,"Emotions have different categories, such as this one.",8,40.09,0
This is the one of emotion categories.,This is a type of emotion.,9,87.94500000000002,0
And we have another one for continuous dimensions.,We have another one for continuous dimensions.,9,30.53000000000003,0
And we have another one for continuous dimensions.,We have another example for continuous dimensions.,7,6.35857142857148,0
And we have another one for continuous dimensions.,Here is another instance for continuous dimensions.,6,18.44428571428574,0
And we have another one for continuous dimensions.,And now another instance for these continuous dimensions.,5,29.515000000000015,0
And we have another one for continuous dimensions.,"Additionally, we present another example for continuous dimensions.",3,-33.934999999999974,0
And we have another one for continuous dimensions.,"Furthermore, we introduce yet another instance for continuous dimensions.",2,0.30000000000001137,0
And we have another one for continuous dimensions.,"Moreover, we have another example in regard to continuous dimensions.",1,10.564999999999998,1
And we have another one for continuous dimensions.,"Additionally, there is another example for continuous dimensions available.",1,-37.299999999999955,0
So there are different ways of representing emotions in a machine.,Various methods exist to signify emotions in a machine.,1,28.50000000000003,0
So there are different ways of representing emotions in a machine.,Machines can display emotions in multiple forms.,2,42.61571428571432,0
So there are different ways of representing emotions in a machine.,Emotions in machines can be shown in various ways.,3,66.10000000000002,0
So there are different ways of representing emotions in a machine.,Different techniques are used by machines to show emotions.,4,56.70000000000002,0
So there are different ways of representing emotions in a machine.,Different ways of indicating emotions exist in a machine.,5,28.50000000000003,0
So there are different ways of representing emotions in a machine.,Machines have diverse methods to represent emotions.,6,30.53000000000003,0
So there are different ways of representing emotions in a machine.,Machines express emotions in different ways.,7,31.545000000000016,0
So there are different ways of representing emotions in a machine.,Machines can show emotions in many ways.,8,66.7871428571429,0
So there are different ways of representing emotions in a machine.,Machines show emotions in many ways.,9,59.745000000000005,0
So there are different ways of representing emotions in a machine.,Machines represent emotions differently.,1,-29.87499999999997,0
Categories is one of the most common and emotional dimensions is the other one.,Categories is the most popular; emotional dimension is the other.,1,19.025000000000006,1
Categories is one of the most common and emotional dimensions is the other one.,Categories are very common; emotions are another dimension.,2,-2.2099999999999795,0
Categories is one of the most common and emotional dimensions is the other one.,"Categories are common, and emotions are significant too.",3,18.940000000000026,0
Categories is one of the most common and emotional dimensions is the other one.,Categories and emotions are primary dimensions.,4,-10.754999999999995,0
Categories is one of the most common and emotional dimensions is the other one.,Categories are common; emotional dimensions are important.,5,-17.812857142857126,0
Categories is one of the most common and emotional dimensions is the other one.,"Categories are common, and emotions are another aspect.",6,18.940000000000026,0
Categories is one of the most common and emotional dimensions is the other one.,Categories are frequent and emotions are key dimensions.,7,29.515000000000015,0
Categories is one of the most common and emotional dimensions is the other one.,Categories are common; emotional aspects are vital.,8,6.35857142857148,0
Categories is one of the most common and emotional dimensions is the other one.,"Categories are common, and emotions are also key.",9,40.09,0
Categories is one of the most common and emotional dimensions is the other one.,Categories are common; emotions are another key.,1,18.44428571428574,1
Maybe it's less popular.,It might be less common.,9,100.24000000000002,0
Maybe it's less popular.,Perhaps it's not as popular.,8,66.40000000000003,0
Maybe it's less popular.,It might be less liked.,7,117.16000000000003,0
Maybe it's less popular.,It could be less favored.,6,83.32000000000004,0
Maybe it's less popular.,It appears it might be less commonly known.,2,82.39000000000001,0
Maybe it's less popular.,There is a possibility that it might be less widely recognized.,1,57.23363636363638,0
Maybe it's less popular.,It seems there is a possibility it might be less widely acknowledged.,1,53.655,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.","The concept of continuous dimensions involves labeling by valence, which measures if feelings are positive or negative.",9,25.35647058823531,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.","Continuous dimensions label by valence, measuring positive or negative feelings.",8,-6.35499999999999,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.",Continuous dimensions use valence to measure positive and negative feelings.,7,10.564999999999998,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.",Valence in continuous dimensions shows positive or negative feelings.,6,9.700000000000017,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.",Valence measures feelings as positive or negative using continuous dimensions.,5,2.105000000000018,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.","Valence, a continuous dimension, measures positive or negative emotions.",4,-9.099999999999994,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.",Valence for continuous dimensions shows positive or negative emotions.,3,0.30000000000001137,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.",Valence in continuous dimensions marks positive or negative emotions.,2,0.30000000000001137,0
"But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative.",Valence denotes if continuous dimensions show positive or negative emotions.,1,2.105000000000018,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.","Arousal gauges if one is calm or extremely ready to act, very agitated.",3,43.963076923076954,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.",Arousal measures if someone is calm or ready to act agitated.,3,49.54272727272729,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.","Arousal checks if someone is calm or agitated, ready to act.",4,57.23363636363638,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.",Arousal indicates if someone is calm or very agitated or ready to act.,4,43.963076923076954,1
"A ro uasl is meas uring whether some one is in calm or very ready to act, very agitated.",Arousal measures if one is calm or prepared to act agitated.,5,57.23363636363638,1
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.","Arousal determines if someone is calm, agitated, or ready to act.",6,41.8518181818182,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.","Arousal gauges if someone is calm, very agitated, or ready to act.",6,46.60500000000002,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.","Arousal assesses if one is calm or agitated, ready to act.",7,49.54272727272729,0
"A rousal is measuring whether someone is in calm or very ready to act, very agitated.","Arousal shows if someone is calm, ready to act, or agitated.",7,57.23363636363638,0
And then dominance that is measuring whether someone is feeling dominated by the situation or the opposite is that someone is feeling in control of the situation.,Dominance measures if someone feels dominated or in control.,9,37.900000000000034,0
"And then we also collected some demographics of the person in the picture, like the gender or the estimated age.","We collected some demographics of the person in the picture, such as gender or estimated age.",9,47.83250000000001,0
"And then we also collected some demographics of the person in the picture, like the gender or the estimated age.","We collected demographics, like gender and age, for the person in the picture.",8,56.97846153846157,0
"And then we also collected some demographics of the person in the picture, like the gender or the estimated age.","We gathered demographic info, such as gender and age, for the person in the picture.",7,61.890000000000015,0
"And then we also collected some demographics of the person in the picture, like the gender or the estimated age.","We gathered demographics of the person in the picture, like gender or age.",6,63.486153846153854,1
"And then we also collected some demographics of the person in the picture, like the gender or the estimated age.",We recorded data such as gender and estimated age from the picture.,4,53.655,0
"And then we also collected some demographics of the person in the picture, like the gender or the estimated age.",Data on gender and estimated age were collected.,1,40.09,0
