original_sentence,summary,level,FRE
"outcome will be favorable, encouraged, or proud. So that's the idea of the emotion recognition in context project. So what we want to do is we want to go from images like this one, so not just relating on the.|",It identifies emotions from images.|,9,-1.2799999999999727
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|","Recognizing emotions in a person's face using computer vision, best achieved with deep learning models.|",9,33.690000000000026
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",We use deep learning in computer vision projects to recognize emotions in faces.|,8,43.963076923076954
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|","To recognize emotions, we look at faces with deep learning models in computer vision.|",7,47.59642857142859
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",This project uses deep learning to recognize emotions in facial images.|,6,34.160909090909115
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",The project recognizes emotions through computer vision and deep learning.|,5,27.485000000000014
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",This computer vision project uses deep learning to detect emotions.|,4,35.94500000000002
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",Deep learning models help in recognizing emotions in a computer vision project.|,3,32.504999999999995
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",Deep learning aids in emotion recognition in computer vision.|,2,28.50000000000003
"face and looking also at the context of the person, trying to recognize emotions, and for that, so this is a computer vision project. We know that in computer vision nowadays what is working best is deep learning models. So.|",Emotion recognition in computer vision uses deep learning.|,1,8.365000000000009
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",Our idea was to use deep learning. The first challenge was the lack of training data.|,9,77.1025
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",We decided to use deep learning but lacked training data as the first challenge.|,8,71.76785714285715
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|","We wanted to use deep learning, but the initial challenge was no training data.|",7,65.72500000000001
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",We aimed to use deep learning. The initial issue was no training data.|,6,76.59134615384617
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|","Our goal was to try using deep learning. Initially, we had no training data.|",5,72.83000000000003
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",Our plan was to apply deep learning. The main challenge was having no training data.|,4,75.14250000000001
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",We intended to use deep learning to model the problem. The first problem was no training data.|,3,73.79573529411766
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",Our approach was modeling with deep learning. The first issue was the absence of training data.|,2,66.5275
"our idea was, okay, let's try to model this problem using deep learning. So first challenge that we faced, we didn't have any training data, of course, because as we said before, usually all the research on emotion recognition from.|",We aimed to solve the problem using deep learning. The first challenge was having no initial training data.|,1,70.80000000000003
"and other images came from public data sets that were already labeled with the bounding box of the person. And the images we collected are images like the ones that you see here, so people doing different things in very.|",the additional images were from labeled public data sets. The collected images are examples of people doing various activities.|,1,19.087236842105284
different situations. And what we did is we created annotation interfaces like this one that I'm showing you here. So where we asked annotators to label what emotion category they thought this person was expressing in this specific situation. We.|,We built tools to label emotions in different situations.|,9,47.30000000000004
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"This involves emotion categories, and continuous dimensions present another. These are common ways to represent emotions in machines.|",9,19.100000000000023
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Emotions in machines can be represented using categories or continuous dimensions. These are common methods.|,8,18.742500000000007
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"Machines represent emotions using categories or continuous dimensions, which are mainstream methods.|",7,-2.7450000000000045
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"There are various ways to represent emotions in machines, like emotion categories and continuous dimensions.|",6,11.130000000000024
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,One way to depict emotions in machines is through categories; another is via continuous dimensions.|,5,22.410000000000025
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Machine emotion representation includes categories and continuous dimensions as methods.|,4,-31.734999999999985
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,"To express emotions in machines, use categories or continuous dimensions.|",3,10.564999999999998
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Representing emotions in machines can be done with categories or continuous dimensions.|,2,11.355000000000018
had two different interfaces. This is the one of emotion categories. And we have another one for continuous dimensions. So there are different ways of representing emotions in a machine. Categories is one of the most common and emotional dimensions.|,Emotion representation in machines includes both categories and continuous dimensions.|,1,-23.274999999999977
"is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative. A rousal.|","Another idea is to label by valence, measuring feelings as positive or negative.|",9,24.440000000000026
"is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative. A rousal.|","A less popular concept is using continuous dimensions to label valence, indicating positive or negative feelings.|",8,5.532499999999999
"is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative. A rousal.|",Valence measures feelings as positive or negative. It's a less popular method.|,5,45.64500000000001
"is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative. A rousal.|","Valence, which measures positive and negative feelings, is a less popular labeling method.|",4,30.947692307692336
"is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative. A rousal.|","A less common method involves labeling emotions using a dimension called valence, measuring positive or negative feelings.|",2,15.403529411764737
"is the other one. Maybe it's less popular. But the idea of the continuous dimensions is to label according to valence, which is is a dimension that just measures whether someone is feeling something positive or something negative. A rousal.|","Valence, a measure of feeling positive or negative, is part of continuous dimensions but is less popular.|",1,35.309411764705914
"is measuring whether someone is in calm or very ready to act, very agitated. And then dominance that is measuring whether someone is feeling dominated by the situation or the opposite is that someone is feeling in control of the.|",It measures if someone is calm or very agitated and if someone feels controlled or in control.|,9,60.19176470588238
"situation. And then we also collected some demographics of the person in the picture, like the gender or the estimated age. And we use cloud sourcing for collecting all of these annotations. In particular, we use the platform Amazon Mechanical.|",We gathered demographics like gender or age of people in pictures using Amazon Mechanical Turk for annotations.|,9,25.35647058823531
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",To demonstrate the deep learning model developed as a baseline to address this problem.|,1,53.639285714285734
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",The deep learning model developed as a simple baseline to address the problem.|,2,56.97846153846157
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We created a simple deep learning model as a baseline for this problem.|,3,63.486153846153854
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",Here is the simple deep learning model we developed as a baseline.|,4,60.70500000000001
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We made a simple model to demonstrate our baseline approach to the problem.|,5,56.97846153846157
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|","We developed a simple, baseline deep learning model for the problem.|",6,57.23363636363638
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",This is our simple baseline deep learning model.|,7,61.24000000000001
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We built a simple deep learning model.|,8,78.87285714285717
"to show you a little bit about the deep learning model that we developed as a baseline to model this problem. So what we did, it's a very simple model. This is the representation of the architecture. So basically, we.|",We built a simple model.|,9,83.32000000000004
"have as input the image, and we know the location of the target person that we are trying to recognize the emotion of. And then we have one module that is extracting person features. So it's fully convolutional and we.|","Image input, target's location known, features extracted.|",1,18.44428571428574
"And then we merge these features. We have one fully connected layer. And we separate the recognition of balance, and also land dominance, and the emotion categories. And the type of loss function that we use is regression, because.|","Then, we combine features. One fully connected layer is used. We distinguish balance, dominance, and emotion categories. We use regression loss function.|",9,39.7434090909091
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","These experiments showed the best way to model data, resulting in these images and results. This indicates anticipation.|",1,37.900000000000034
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Our experiments identified the best method to model data, yielding these images and results.|",2,23.42500000000001
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|",Experiments showed the best way to model data; these results and images indicate anticipation.|,3,23.42500000000001
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Experiments showed the best way to model data, leading to these anticipated results.|",4,37.455384615384645
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Our experiments revealed the best method for data modeling, producing anticipated images and results.|",5,-0.7464285714285381
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Experiments indicated the best way to model data, leading to anticipated images.|",6,4.305000000000007
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Experiments found the best data model, which produced these images and results.|",7,46.60500000000002
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Experiments revealed the best data model, showing these results and images.|",8,34.160909090909115
"from our experiments, we saw that it was the best way to model our data. So these are the type of results that we get. So these are the type of images that we get. This is recognition of anticipation,.|","Experiments found the best data model, making these results and images.|",9,41.8518181818182
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","The case shows excitement, engagement, and confidence. This picture shows recognition, pleasure, happiness, and affection. It's challenging; it recognized happiness, but no face is seen.|",9,42.71266666666668
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This case has excitement, engagement, and confidence. The other picture shows recognition, pleasure, happiness, and affection. It recognized happiness, but no face is seen.|",8,43.61500000000001
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","This case shows excitement, engagement, and confidence. Another picture shows recognition, pleasure, happiness, and affection. It recognized happiness but the face is not visible.|",7,33.04000000000002
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","The case displays excitement, engagement, and confidence. Another picture shows recognition, pleasure, happiness, and affection. It recognized happiness but the face is hidden.|",6,29.853333333333353
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","The case shows excitement, engagement, and confidence. Another picture shows recognition, pleasure, happiness, and affection. It recognized happiness, but no face is shown.|",2,37.209855072463796
"excitement, engagement, and confidence in this case. This is another example of recognition, pleasure, happiness, and affection in this other picture. Another one pretty challenging that here is, it recognized happiness, the system, but here you don't see the face.|","The case displays excitement, engagement, and confidence. Another picture illustrates recognition, pleasure, happiness, and affection but no face.|",1,19.100000000000023
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","It extracts some context info. Another example shows one person felt pleasure and happiness, while another felt.|",1,48.9133823529412
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","It's extracting context information. An example: one felt emotions like happiness, while another person felt different emotions.|",2,19.05455882352942
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","Clearly, it extracts information about the context and situation. For one person, emotions were like happiness, but different for another.|",3,31.715000000000003
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","It extracts information. An example: one felt happy emotions, while the other had different feelings.|",6,41.30250000000001
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","It extracts some information. For example, one felt happy emotions, but the other felt different ones.|",7,50.66500000000002
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","It gets info about context. For example, one felt happiness, but the other had different emotions.|",8,50.66500000000002
"So clearly somehow it's extracting some information about the context and the situation. Here another interesting example where for this guy, and the recognition of emotions was like pleasure, affection and happiness, but for the other person, it was like.|","It gets info about context. Example: one felt happy, but the other had different feelings.|",9,58.2225
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|","Chaos led to recognizing almost everything, showing the output comes from both context and person.|",1,44.97000000000003
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|",Recognition of most things proves output is not solely from context but a mix with the person.|,2,70.14470588235295
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|",Identifying nearly everything demonstrates that output results from both context and individual.|,3,-2.7450000000000045
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|","Recognized nearly everything, showing information comes from context and person.|",4,19.025000000000006
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|","Recognized most things, showing output is from both context and the person.|",5,67.75500000000001
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|",This shows that both context and person create the outcome.|,6,78.24500000000002
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|",This shows output is from context combined with person.|,7,75.50000000000003
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|",Proves the output is from both the context and person.|,8,86.70500000000001
"a mess, so it recognized almost everything possible, and so this is showing that not all the information is coming just from the context, but it's the combination of the context and the person which actually creates the output. So.|",Both context and person create the output.|,9,66.7871428571429
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","This initial attempt aims to recognize emotions using face, person, and context despite system issues.|",1,33.690000000000026
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","This is our first baseline attempt at using person and context to recognize emotions, though the system has issues.|",2,49.518421052631595
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","The system is not working well; this is our initial effort to use face, person, and context to recognize emotions.|",3,51.17500000000004
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","Despite issues, this first attempt uses face, person, and context to recognize emotions.|",4,43.963076923076954
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","The system struggles, but it aims to use person and context to recognize emotions.|",5,59.68214285714288
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|",The system aims to recognize emotions using person and context.|,6,44.405
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","We attempt to use face, person, and context to recognize emotions.|",7,57.23363636363638
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|","We try to recognize emotions using face, person, and context.|",8,52.86500000000001
"the truth is that this system is not working very well, so this is the first attempt in trying to recognize emotions using not just face, but using person and situational context. So this is our first baseline. We are.|",We use face and context to recognize emotions.|,9,61.24000000000001
"Progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this.|","Advancing this project, the Red House is a restaurant in Cambridge, Massachusetts. If you have never visited, you will want to learn about it.|",4,64.22999999999999
"Progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this.|","The project is progressing. The Red House is a restaurant in Cambridge, MA. If new there, you might want to know more about it.|",6,89.44
"Progressing this project in different directions. So the Red House restaurant is a restaurant in Cambridge, Massachusetts in USA. So if you go to this restaurant and you never went to this restaurant and you want to know how this.|","The project is evolving. The Red House is a restaurant in Cambridge, MA. If you go for the first time, you may want to learn more.|",8,93.91525641025643
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here.|",You search for the restaurant online and find many reviews. This is a Red House restaurant review piece.|,9,75.50000000000003
"restaurant works, so you Google this restaurant and you get all of these reviews. So this is one example of a review of the Red House restaurant. Okay, so let's focus in a piece of this review. review. So here.|",You look the restaurant up and get numerous reviews. Let's look at a part of a Red House review.|,5,85.87671052631579
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","what a delight, great menu, good craft cocktails, friendly, casual vibe with locals and college professors.|",9,53.120000000000005
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","a wonderful place with a great menu and cocktails, friendly locals and professors, casual atmosphere.|",8,39.33000000000001
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","it features a terrific menu, exquisite cocktails, and an unpretentious setting with local patrons and college educators.|",6,20.380000000000024
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","the review highlights a delightful venue with a noteworthy menu, expertly made cocktails, and a relaxed environment filled with locals and college professors.|",4,29.003043478260906
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","according to the review, it is a delightful place with an impressive menu, craft cocktails, and a casual atmosphere full of locals and professors.|",3,41.47500000000002
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","the review indicates a delightful location featuring a stellar menu, excellent cocktails, and an inviting setting with a clientele of locals and college educators.|",2,13.275000000000034
"it says, what's a delight, terrific menu, great craft, cocktails, unpretentious atmosphere of mostly locals and college professors chatting over dinner. Okay, so we read this type of reviews and from these reviews, we decide whether we want to go.|","the review suggests it is a delightful place, with an outstanding menu, craft cocktails, and an unpretentious atmosphere frequented by locals and professors.|",1,32.681304347826114
"to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there.|","We think about the restaurant's quality, but we aren't told to visit it.|",7,63.486153846153854
"to the restaurant or not. Somehow we capture the idea of whether this restaurant is good or not. But it is not saying, this is a good restaurant, go there or this is not a good restaurant, don't go there.|","We determine the restaurant's quality, but it does not instruct us to go.|",5,63.486153846153854
"So from this type of information, can you tell me if the person that wrote this text was feeling something positive or something negative about the restaurant?||",Is the text's sentiment positive or negative about the restaurant?||,9,35.94500000000002
Is it positive?||,Is it positive?||,9,62.79000000000002
It's very clear.|,It's quite clear.|,6,119.19000000000003
"For us, it's very easy to do.|",We find it very easy to do.|,7,90.95857142857145
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|",We might be able to develop similar algorithms. Much research tries to capture sentiment from text. This is called sentiment analysis.|,9,50.67285714285717
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|","One idea is to develop similar algorithms. Many studies aim to capture sentiment from text, known as sentiment analysis.|",8,32.44513157894738
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|",We might create similar algorithms. Researchers aim to capture sentiment from text. This work is sentiment analysis.|,7,41.83627450980396
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|","We could develop similar algorithms. Researchers study sentiment in text, known as sentiment analysis.|",6,18.44428571428574
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|","We can create similar algorithms, as researchers study sentiment in text, called sentiment analysis.|",5,17.382142857142867
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|","Similar algorithms might be created. Researchers capture sentiment from text, called sentiment analysis.|",4,5.006730769230813
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|",Algorithms can be developed. Researchers do sentiment analysis on text.|,3,15.640000000000015
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|",We might develop algorithms. Research in text sentiment analysis exists.|,2,24.100000000000023
"So one thing that we can think is maybe we can develop algorithms that do the same. So actually, there's a lot of research in trying to capture sentiment from text. This problem is called sentiment analysis in text. And.|",We could develop algorithms. Sentiment analysis is a research field.|,1,32.56000000000003
This is because the deep learning model has an attention layer. So it can capture.|,It's because the model's attention layer captures this.|,4,50.66500000000002
This is because the deep learning model has an attention layer.|,The model's attention layer is the reason.|,7,54.70142857142861
So it can capture.|,It can detect.|,8,90.99000000000004
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Similar models also work well for tech sentiment analysis.|,7,28.50000000000003
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Some models like this one are also effective for tech sentiment analysis.|,6,46.60500000000002
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Other models like this one are also quite effective for analyzing tech sentiment.|,5,43.963076923076954
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Other models similar to this one also perform well for analyzing tech sentiment.|,4,37.455384615384645
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Some similar models also perform strongly for technology sentiment analysis.|,3,-6.35499999999999
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Other models like this one work well too for technology sentiment analysis.|,2,39.55500000000001
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Similar models also work effectively for technology sentiment analysis.|,2,-27.89999999999995
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Models similar to this one are also good for tech sentiment analysis.|,8,46.60500000000002
And there are other models that are similar to this one that also work pretty well for tech sentiment analysis.|,Similar models work well for analyzing tech sentiment.|,9,29.515000000000015
